question_id,title,content,asker_name,asker_email,category,difficulty,likes,is_resolved,created_at
253,Unde laborum natus molestias suscipit sunt exercitationem unde dicta fuga.?,"Provident iste ipsa quia ullam deleniti unde. Laborum vero ad assumenda esse consequuntur ratione. Quas dolor exercitationem quia.
Architecto dolorum nostrum necessitatibus cupiditate. Ipsam modi esse neque illum ad velit esse. Aperiam veritatis autem doloremque.
Qui optio assumenda ratione. Incidunt molestiae earum animi dolorem doloribus. Dicta quo est ea a mollitia ratione.
Numquam ad laborum praesentium dignissimos illo mollitia. Ipsa enim quaerat ullam.",박지영,gimjeongho@example.org,생활,초급,36,False,2025-04-11 12:26:12.551512
254,Facere sint aperiam occaecati quia id vero suscipit fugit.?,"Veritatis sunt nemo corporis soluta porro laborum. Magni exercitationem eveniet.
Sed necessitatibus commodi quia. Quam neque deleniti veniam expedita repellat.
Quod ipsam at atque. Occaecati qui aspernatur sed. Necessitatibus aperiam nam accusantium occaecati dolorem.
Facere quibusdam blanditiis. Laborum soluta reiciendis ullam.
Facilis pariatur maiores pariatur natus aperiam voluptatum. Ullam voluptates autem. Consequuntur magnam in quod dolor corrupti.
Ratione magni modi sint ratione quia.",주경숙,yeonggilno@example.net,생활,초급,74,True,2024-11-08 10:42:00.384314
255,Quo quisquam accusamus eveniet praesentium nobis quae quibusdam iusto.?,"Error modi enim unde. Voluptatum aliquid sequi autem quibusdam expedita. Cupiditate iste adipisci.
Id atque rem ratione commodi optio. Distinctio facere atque asperiores quisquam natus.
Qui odio at corrupti. Numquam architecto eum similique quia quae tenetur sapiente.
Quod dolore ad ullam harum cumque. Sunt distinctio magni recusandae expedita.
Itaque error aliquid. Blanditiis voluptate sequi ullam.",김채원,minjigu@example.org,기타,고급,97,True,2024-09-28 06:09:34.001854
256,Molestiae quibusdam rerum soluta natus quisquam.?,"Aut architecto delectus explicabo illum accusamus nisi.
Laudantium vero harum ducimus occaecati voluptatum. Libero quo dolore.
Sit architecto perspiciatis harum fugiat. Ex eaque aliquam earum. Maiores eos modi porro.
Pariatur inventore quos. Est est deserunt.
Esse aspernatur perspiciatis ipsa repudiandae cum in. Mollitia in et blanditiis. Alias sequi suscipit tempora. Recusandae ullam nam repudiandae nulla quo.",서옥자,jeongsugyun@example.org,기타,고급,15,True,2024-06-20 02:11:10.536287
257,Ad quod quibusdam laboriosam illum porro quisquam sed fugit quam.?,"Dolorum ex debitis. Explicabo optio dicta nemo omnis. Molestias necessitatibus exercitationem quis doloremque maxime quibusdam.
Molestiae natus doloribus quibusdam sunt exercitationem.
Cumque deleniti quaerat aperiam corrupti natus. Aperiam dicta voluptas suscipit nemo temporibus.
Nulla pariatur facilis quod modi occaecati. Quam repudiandae iure laboriosam. Quo rerum ducimus et.",강명숙,sangceolcoe@example.com,생활,초급,67,False,2024-12-27 10:25:50.196015
258,Explicabo reprehenderit quod omnis expedita asperiores magni quibusdam maiores corrupti.?,"Quisquam officia quos voluptatum doloribus minima iusto doloremque. Quas earum aliquam repellendus. Dolorem labore aspernatur dignissimos quaerat.
Dolorem odio eligendi aliquam possimus quasi repellat. Iure ut facere deserunt corrupti iusto dolore. Reiciendis rerum dolorem nobis maxime.
Voluptates similique deleniti magni.
Necessitatibus deserunt alias recusandae. Eaque cumque alias quasi ullam ab nisi. Ratione dolore in esse quae.",남수빈,seom@example.org,취업,고급,73,True,2024-09-15 08:54:36.918277
259,Sequi recusandae voluptatem nisi fuga in similique quibusdam omnis.?,"Optio earum sapiente fuga.
Nobis ea nobis. Omnis ab architecto maiores quasi.
Quos esse sint iure quo officia. Dolorem laudantium quae ipsam eaque minus laboriosam.
Deleniti harum dolorem totam. Facere fugiat exercitationem consectetur sed blanditiis. Rem soluta excepturi veritatis molestias.
Consequuntur consectetur dicta impedit temporibus exercitationem quos. Itaque optio veniam cumque alias harum exercitationem.
Sit totam dignissimos. Sunt inventore iure provident fuga itaque ullam.",김영일,jiweonsim@example.org,학습,초급,6,True,2024-09-07 18:42:15.181591
260,Quam reiciendis nisi soluta esse consequatur tempora rem tempore.?,"Velit ipsa recusandae sed rem qui quos. Officia esse ea reprehenderit magnam maiores. Sapiente expedita nam occaecati facere nobis deserunt. Vel delectus quis porro veniam.
Excepturi voluptatem iusto dolores facilis sequi. Exercitationem corporis voluptas cupiditate impedit aperiam eveniet. Pariatur beatae eum inventore.
Expedita deserunt inventore praesentium illo repudiandae libero. Laboriosam illo quaerat eveniet animi placeat cumque.",이상훈,ggim@example.com,취업,초급,49,True,2025-02-28 11:31:56.444418
261,Aut vero architecto perspiciatis aliquid id labore sit aperiam amet.?,"Reiciendis blanditiis culpa placeat minus repellendus beatae cumque. At asperiores vero eveniet. Totam ipsa explicabo dolorem non necessitatibus.
Ab quos id atque sapiente accusamus dicta. Et ex beatae voluptatem.
Saepe porro iusto quisquam magnam ipsam. Aliquid repellendus veniam earum explicabo blanditiis sunt. Labore cumque non debitis totam culpa quo.
Tenetur omnis tempora. Necessitatibus iste voluptas deleniti optio animi eius.",장영미,coebyeongceol@example.net,기타,고급,8,True,2024-08-06 13:47:03.243358
262,Nisi dolorem magni error deserunt provident culpa a pariatur accusantium nemo.?,"Asperiores nulla amet nobis nesciunt. Dicta perspiciatis id sunt tempore quod quam dicta. Labore ullam eius suscipit dolorem dignissimos.
Doloremque impedit quam unde. Minus perspiciatis magnam non aliquid.
Dolores excepturi eveniet excepturi quod laudantium architecto. Quae ipsam amet ex. Sunt eligendi veniam adipisci rerum. Commodi odio accusantium dolores.
Esse corrupti quibusdam similique error debitis odio. Delectus dolore assumenda pariatur.",윤승현,eungyeonggim@example.net,기타,중급,34,False,2025-01-06 01:45:52.818388
263,Magni cupiditate odit nemo voluptate.?,"Vel consectetur aspernatur doloribus. Et odio provident sequi vero illum. Error laboriosam aspernatur.
Quae sit eaque dolorem. Molestias modi ratione a molestiae suscipit non neque.
Corporis impedit eius expedita cupiditate animi. Animi eos veritatis facere itaque neque libero.
Ducimus expedita eius occaecati cum iusto. Sint consectetur dolores minima beatae impedit maxime. Iste labore nesciunt doloremque. Id natus ad officiis officia.",이미정,abaeg@example.net,건강,중급,66,True,2025-02-22 18:18:36.542835
264,Odio nesciunt in voluptas.?,"Explicabo vel veniam impedit. Incidunt debitis enim asperiores nisi. Reprehenderit est itaque ut ad ipsa quae.
Iusto rem occaecati beatae animi ad dolorem. Hic magnam nemo unde corporis minima.
Alias porro cumque dignissimos nesciunt. Deserunt error nulla temporibus distinctio autem. Deleniti libero optio quibusdam architecto corporis laudantium id.
Cupiditate dolore illum officia ad. Omnis ratione amet expedita sequi impedit rem nihil.",박성진,yujin10@example.net,학습,고급,52,True,2025-03-15 07:47:13.390065
265,Nobis deserunt illo ipsa odio quidem eos.?,"Dolorem harum occaecati facere cupiditate deleniti.
Impedit aspernatur laboriosam error dicta. Officiis velit accusamus.
Impedit modi nostrum neque officia sequi. Nam alias nesciunt.
Fuga repellendus vel fugit dolore. Expedita nulla corrupti earum illo id laborum. Veritatis ipsam dolor est distinctio voluptates.
Eius iusto magni perspiciatis. Quos error aperiam quam dolor debitis culpa asperiores.
Doloribus magnam aperiam magni. Autem pariatur sint totam. Fugiat ratione a.",이영수,junseo09@example.org,취업,중급,1,True,2025-02-21 04:34:42.106388
266,Nobis rem reiciendis quod.?,"Eveniet saepe modi magnam. Ipsa vel enim ut mollitia excepturi totam. Quasi recusandae accusamus sequi laborum blanditiis.
Harum suscipit distinctio iure laborum architecto. Rerum itaque quos provident repudiandae corporis rem. Occaecati sapiente facilis expedita saepe.
Eum suscipit blanditiis corrupti molestiae tempore autem. Illum fugiat dicta possimus sequi.
Dolores natus soluta rerum vero culpa. Quia esse fugit vero odit. Dicta ipsa nihil quo assumenda.",안예원,jeongsunmun@example.org,취업,초급,14,False,2025-01-30 23:41:17.224418
267,Quod quia corporis aut nesciunt distinctio eveniet nihil inventore eaque.?,"Culpa vero quos voluptas tenetur deleniti ullam. Ut veritatis fugit ad in eum sit. Magni suscipit sequi eum amet.
Cum cum voluptas consequuntur. Quam fugit laboriosam rerum consectetur eos iure.
Omnis modi dolor porro. Fugit libero nisi veniam.
Officiis sed sit fugiat officiis sapiente. Harum praesentium pariatur placeat. Repellendus nostrum tempore hic. Est quaerat vel perspiciatis quis.
Expedita necessitatibus inventore voluptas. Rem iure maxime accusantium quas aspernatur quasi.",이영길,hyeonjibag@example.com,학습,고급,90,True,2024-07-11 06:32:15.557934
268,Earum commodi fugiat saepe tempore praesentium.?,"Excepturi dolorem aut harum earum doloribus suscipit.
Quidem vero soluta illum quaerat natus.
Veritatis vitae corporis assumenda. Veniam illo deserunt molestias. Nesciunt aperiam inventore neque quisquam.
Voluptatem repudiandae cum iste. Quibusdam iusto aut amet praesentium exercitationem veritatis. Modi nobis sint quos ipsa cumque. Esse a ipsa atque.
Excepturi dignissimos quibusdam quaerat. Illo animi culpa quidem labore. Fugiat ex optio quam.
Soluta ea totam at.",최재호,gimhyeonju@example.org,기술,중급,85,False,2024-08-22 00:00:08.566904
269,Eos autem facilis molestiae reiciendis alias expedita quisquam.?,"Quisquam suscipit libero reiciendis sapiente. Aspernatur facere beatae minima ipsa. Delectus quas eaque quaerat accusamus ea harum.
Sed quibusdam quas cumque soluta eaque nihil. Expedita at hic beatae.
Pariatur laudantium illum.
Reprehenderit perspiciatis et eveniet optio voluptate magnam. Dolorem quibusdam ut nesciunt error dicta. Ipsum nulla quia ut reiciendis.
Neque esse dolores dolore rerum delectus. Optio rem non expedita sed. Aliquam unde ullam cupiditate explicabo cumque.",남주원,gimjimin@example.org,기타,고급,87,True,2025-04-27 22:01:28.079395
270,Aliquid ex error ipsum doloremque optio amet architecto unde.?,"Architecto quam error unde corporis maiores accusantium. Atque eligendi beatae aliquid. Occaecati optio a quam.
Consequatur eum quos deserunt atque error dolor. Minus accusantium enim quod. Ad maiores reiciendis vel sequi.
Nesciunt quia quia magnam.
Excepturi voluptates expedita nisi. Totam cumque sint cupiditate sint. Minima incidunt eaque. Sapiente nostrum tenetur in ratione in.
Possimus ipsam nulla provident tempore quas quos ea. Eaque quam alias illo veniam.",박정희,nayejun@example.com,취업,중급,86,True,2024-06-25 17:26:57.580032
271,Saepe recusandae quae mollitia magni accusamus nam.?,"Est repellendus possimus laboriosam.
Ex dignissimos vel explicabo iste voluptatibus unde est.
Architecto facere laboriosam corrupti suscipit id. Cum cum eligendi distinctio quasi iste recusandae. Provident adipisci adipisci illum inventore minus.
Commodi corporis ducimus ullam. Modi voluptatum totam reprehenderit alias.
Officia dolore debitis enim doloribus voluptate at.",안지현,gyeongsuggim@example.net,생활,초급,52,False,2024-11-24 04:35:52.623184
272,Ad quam a dolorum minima quas ratione quos fuga.?,"Vitae dolorem deleniti ex quis et. Temporibus cumque repellendus reiciendis omnis rem in.
Quia totam esse commodi ipsam unde. Alias sapiente aspernatur.
Dignissimos officiis reiciendis explicabo illum dolores. Ullam expedita accusamus necessitatibus earum illum. Quae laborum labore ipsa.
Fuga quis deleniti. Consequuntur quaerat distinctio odit porro ab placeat. Ducimus doloribus vitae est provident minus.
Sequi vel neque dicta.
Quidem sit voluptatum provident modi quas minus.",손채원,yeonggil69@example.com,학습,중급,15,True,2024-08-03 22:33:38.802065
273,Iusto officia recusandae illo assumenda velit nesciunt.?,"Officia at cumque consectetur. Fugit enim sed asperiores nulla eligendi voluptate quis.
Doloribus aliquam animi optio aperiam. Fugiat adipisci vitae amet molestias vero. Error officia distinctio numquam ipsam nihil perspiciatis cum.
Quae cum ducimus mollitia asperiores dolorum nulla. Vel porro inventore labore eaque provident occaecati laboriosam. Consectetur nihil aspernatur porro nesciunt.",김진호,hyeonjeong15@example.com,생활,중급,77,False,2025-01-02 05:16:09.113601
274,Impedit ea maiores perspiciatis voluptatem harum magnam impedit.?,"Officia adipisci perferendis deserunt. Quo praesentium quia architecto doloremque alias ex placeat.
Quo odit molestias illo provident sequi saepe. Nihil praesentium voluptatum perspiciatis aut iste commodi aliquid.
Ex quod magni suscipit. Quam totam doloremque suscipit modi itaque neque. Dignissimos dolore velit.
Commodi quaerat ducimus magni nostrum non nostrum. Vitae dolores accusantium numquam praesentium quisquam itaque. Esse cum id cupiditate iste. Soluta nobis velit debitis.",최민준,boram48@example.com,학습,초급,98,False,2024-11-25 15:28:03.697155
275,Facere sapiente commodi quia aperiam quasi iusto corporis eum.?,"Quos tempore sit. Laboriosam velit illum adipisci. Harum blanditiis consectetur alias laudantium officiis delectus. Eligendi impedit adipisci.
Fugiat itaque quasi occaecati numquam non debitis. Iste ea dolorum voluptate expedita. Voluptates consequuntur quis adipisci.
Unde sunt ratione laboriosam fugiat fugit odit. Rerum culpa distinctio eos porro. Nemo eos quos soluta laborum unde.",정지현,junseobag@example.org,건강,중급,29,False,2025-03-22 08:49:21.769188
276,Earum enim facilis ab esse minima iure enim repellat.?,"Quidem placeat porro. Nisi delectus cum repudiandae doloremque reprehenderit natus eum.
Labore placeat rerum ab odit. Blanditiis quod eum nisi totam. Eos quis perspiciatis. Sit quos omnis vel.
Ipsam id ullam error. Facere ad quasi explicabo dolor harum. Rerum minima alias rem tenetur.
Non autem natus repudiandae dicta fugiat minima necessitatibus. Consectetur incidunt vitae dignissimos corporis doloribus. Cumque aliquid amet ipsa accusamus in totam. Velit modi iusto.",강민지,dno@example.org,기타,중급,95,True,2024-12-23 03:33:29.955745
277,Tempore maiores ullam omnis excepturi consectetur numquam expedita.?,"Tempore sint reprehenderit. Reiciendis omnis facere consequatur aperiam animi.
Nesciunt labore aspernatur iusto porro veniam at veritatis. Non nulla necessitatibus. Perferendis explicabo exercitationem eveniet. Quo atque corporis nobis deserunt.
Voluptatem dolor sapiente aliquid dolor. Facilis natus totam perferendis perspiciatis. Ea esse illo nisi suscipit recusandae dolore.
Ea animi est fuga et maiores. Ratione dolore illo eveniet quidem id illum.
Non eveniet quibusdam occaecati eos corrupti.",장민수,hwangjiyeon@example.org,기타,고급,24,True,2025-01-28 04:18:12.303098
278,Ratione nobis aperiam numquam.?,"Delectus error vitae cumque omnis facere nihil minima. Tenetur at fuga. Asperiores id nisi magnam sint natus. Natus recusandae repellendus vero.
Magni amet tenetur excepturi. Ab tempore itaque blanditiis eos quo esse repellat.
Eius veniam vitae. Ut dolore earum rerum nihil at delectus dicta. Exercitationem nihil beatae incidunt commodi exercitationem pariatur dignissimos.
Quod doloremque laudantium at odit. Officia ullam quos veritatis hic.",김정식,yeonghyi00@example.com,건강,중급,49,False,2024-10-15 17:39:07.696290
279,Expedita aspernatur quibusdam assumenda voluptas labore nam exercitationem.?,"Repudiandae totam laboriosam rem sit mollitia voluptatum. Itaque esse praesentium a id corporis. Blanditiis optio maxime soluta beatae soluta.
Maiores sapiente est fugit velit ratione recusandae eaque. Unde id excepturi incidunt quidem.
Accusamus occaecati numquam similique dolores mollitia. Earum accusamus doloribus nobis.
Dolorem labore blanditiis. Fuga in fugiat omnis similique provident. Fugiat voluptatibus rem.",김지훈,eunjeong36@example.net,기타,중급,69,False,2025-02-14 05:41:02.013630
280,Est incidunt ex quaerat velit modi ad.?,"Accusamus veritatis cumque magni fuga eius voluptatum. Blanditiis reprehenderit similique ducimus.
Sint delectus reiciendis illo delectus. Temporibus quos quidem expedita officiis officiis. Consequatur tempore est voluptate optio repudiandae.
Sequi molestiae explicabo iure odit commodi aliquam. Harum qui error quisquam ab.
Reiciendis earum perspiciatis nulla. Quidem eligendi suscipit suscipit. Totam neque recusandae commodi.",김우진,seongho56@example.net,기타,중급,90,True,2025-04-17 04:35:00.337082
281,Neque impedit dolorum qui cumque soluta fugit laborum tempore.?,"Aperiam sint ut saepe.
Nisi temporibus cum nulla cumque. Rerum quaerat quos aliquid deleniti explicabo voluptate amet.
Architecto aspernatur non ratione excepturi cupiditate.
Eum autem fugit fugit minima labore repudiandae. Ea quas earum occaecati natus distinctio. Eius ducimus sapiente aut consequuntur at molestiae repellat.
Quae maiores saepe modi quibusdam accusamus quo necessitatibus. Dolorum provident magni soluta.",황정자,baegjihyeon@example.net,기술,고급,94,False,2025-05-09 01:16:01.131418
282,Natus nesciunt culpa quia ipsam suscipit sequi neque tempora quam.?,"Reprehenderit illum consectetur similique assumenda. In ab cupiditate nemo amet praesentium.
Nam ratione excepturi tenetur at. Error corrupti impedit nobis repudiandae aut voluptates. Quia voluptas laborum minus suscipit at impedit officiis.
Minus culpa dolorum iusto. Vitae molestias molestias maiores. Cum at nihil id.
Esse magni maxime iusto reprehenderit aspernatur libero. Ut maiores veniam hic.",안종수,yeweon40@example.com,기술,중급,59,False,2024-06-12 11:20:10.651275
283,Odit aliquid eum rerum recusandae nisi iusto.?,"Ex inventore inventore quos. Ipsa autem fuga libero vel laudantium sequi. Asperiores nobis cupiditate laboriosam saepe aperiam.
Commodi eum qui. Aliquid alias inventore similique cum soluta. Autem debitis fuga repudiandae cupiditate corporis.
Impedit libero voluptas saepe fuga. Magnam omnis perferendis quis voluptatem incidunt quos. Perspiciatis nulla unde praesentium aliquid ducimus. Repudiandae doloremque quasi ratione deleniti dolore fugiat voluptatibus.",김성진,jiu94@example.com,건강,중급,100,True,2024-06-20 04:42:00.941025
284,Atque eaque optio nesciunt eveniet alias est.?,"Earum id modi expedita nam. Vero debitis unde architecto. Sit cupiditate dolorem et iure.
Quasi esse quasi laborum nam deleniti. Maxime cupiditate natus quo explicabo cum.
Autem autem accusantium fugit inventore harum nisi. Amet molestiae laboriosam facere. Beatae ipsa laboriosam laboriosam quaerat cumque perferendis.
Voluptates optio ratione tempora aliquid amet. Tenetur commodi sunt culpa esse eius. Aperiam ab at possimus perspiciatis perferendis dignissimos quo.",이상현,qo@example.net,생활,고급,84,True,2024-10-19 04:07:29.770450
285,A asperiores repudiandae ex totam.?,"Nisi architecto soluta velit quasi dolorum qui. Reprehenderit eum distinctio ab optio ducimus corporis. Quo excepturi numquam suscipit.
At exercitationem occaecati harum. Fugiat sint perspiciatis eum. Minima dolores et ipsa repellat.
Odit corrupti modi nisi debitis ab. Magnam molestiae qui dolorem ad adipisci perspiciatis expedita.
Placeat asperiores ducimus debitis necessitatibus vel. Porro omnis incidunt quasi.
A cum ullam ullam eum quae.",김재현,minjungang@example.net,기타,초급,59,False,2025-03-02 17:28:43.370872
286,Quidem est officiis est impedit accusantium architecto ut.?,"Mollitia quis excepturi nemo.
Tenetur cum officia illo. Quisquam tempore suscipit expedita amet est.
Nobis debitis aspernatur pariatur odio voluptas. Id illum vero repudiandae sunt omnis minima. Unde aliquam fugit quidem ad quibusdam voluptates.
Ad tempore omnis. Dignissimos doloremque similique doloremque quod. Dolor delectus quae tenetur.
Tempora repellat iure veniam vitae hic. Recusandae vero veniam hic accusantium. Iste quaerat nulla saepe blanditiis.",김혜진,seojihun@example.org,건강,고급,95,True,2024-06-10 05:08:36.073274
287,Animi officiis iste amet iure assumenda non quos a enim quisquam.?,"Earum magnam sunt beatae praesentium vitae voluptates eius. Nobis eos autem.
Earum ea aperiam iure amet laboriosam. Ut laborum necessitatibus accusantium a maxime dignissimos dolorem.
Facere excepturi ipsum rerum sit sit. Reprehenderit unde porro et fuga.
Illo ipsum occaecati sunt. Officiis repudiandae deserunt in dolores.
Magnam quis dolore fuga voluptate sunt vero. Id ea quis adipisci nisi veniam.
Officiis suscipit itaque blanditiis quia. Assumenda debitis ducimus a quia et iure.",김종수,coeminji@example.com,기타,초급,7,False,2024-10-20 17:54:29.020958
288,Magni suscipit nobis soluta dolorem dicta fugit sapiente.?,"Sequi dolorem pariatur sit.
Fugiat assumenda autem. Accusantium architecto doloremque sit.
Excepturi numquam fugit sit quis optio. Placeat accusamus tempora quod harum. Autem aspernatur alias ullam libero.
Veritatis doloribus eos. Amet laborum rerum iure earum omnis distinctio. Incidunt recusandae sapiente quo.
Laudantium officia non numquam sequi. Fuga nobis aliquid velit beatae eaque. Maxime animi repellendus deserunt.",박현정,caeweon90@example.net,건강,중급,93,True,2025-04-26 16:55:13.862183
289,Doloribus magni hic repudiandae quae aspernatur quia odit nulla.?,"Ab quibusdam a neque tenetur quos. Sunt voluptas sapiente culpa sint.
Dolores sequi ex sapiente nam dolorum nemo. Nostrum sint officiis ullam beatae maiores molestiae provident. Voluptas consequuntur cumque fuga.
Repudiandae itaque expedita necessitatibus. Nihil architecto dolorem. Nihil eos incidunt ea. Quidem architecto a a.
Autem explicabo velit in tempora. Cupiditate cum exercitationem dolores voluptate. Velit blanditiis consequuntur at.",김은정,haeungim@example.com,건강,고급,81,True,2024-10-01 15:08:58.811911
290,Corporis eaque incidunt cum non maiores fugiat repellat maiores.?,"Ipsa repellat quisquam officiis quae. Libero asperiores facere tempore quaerat recusandae fugit.
Vel quae esse alias porro et. Velit tempora dolore blanditiis at eum. Doloremque nobis provident officia porro recusandae.
Dignissimos asperiores reiciendis inventore culpa. Dolorum accusamus perspiciatis ducimus. Harum et voluptatem laborum impedit porro autem ab.
Ullam dignissimos necessitatibus eos perspiciatis saepe numquam. Voluptatum rerum ipsa quas dolores nemo. Sapiente autem at occaecati.",윤현우,ui@example.net,학습,고급,57,False,2024-07-26 21:20:44.917314
291,Placeat placeat in voluptas culpa vero.?,"Fugit unde aliquid inventore tempora quam hic. Ea similique suscipit.
Expedita nam provident amet natus est. Magnam quas velit odit tenetur.
Suscipit nulla facere maiores dolorem qui expedita alias. Fugit accusantium maiores possimus reiciendis maiores magni. Beatae eveniet quo consequuntur.
Quis dolorum non iure nihil aliquam atque eum. Voluptate dignissimos unde ut nostrum.
Perspiciatis harum sit reprehenderit et harum. Minus officia molestias molestiae vitae.",이수민,sjang@example.net,학습,고급,38,False,2024-07-17 13:44:05.912048
292,Architecto asperiores laborum facilis eaque minus ullam accusamus itaque.?,"Nisi sed sapiente eveniet veniam nobis at. Eveniet minima deserunt quidem.
Omnis maiores consequatur quod inventore minima impedit. Veritatis mollitia est laboriosam iste.
Velit maxime dicta placeat exercitationem aspernatur.
Officiis voluptatum ratione perspiciatis nesciunt. Perspiciatis dolorum recusandae repudiandae ad a a. Omnis dolores molestias et temporibus neque eius.",홍예진,jeongho55@example.com,취업,초급,54,False,2025-04-11 15:31:15.239692
293,Necessitatibus id eos accusamus aut dolores minima quibusdam.?,"Maiores atque ut quasi. Enim earum modi cumque sint assumenda molestias. Corrupti magni dolores omnis quas corporis aperiam. Impedit autem consequatur voluptatibus.
Ipsam ipsa hic animi quaerat similique labore dicta. Nisi reprehenderit esse cumque fuga corrupti. Architecto perspiciatis excepturi deserunt molestias earum maxime.
Atque eaque dolores amet quaerat mollitia exercitationem. Animi sunt architecto impedit eaque. Autem nulla quam quisquam.",김미정,qgim@example.org,건강,고급,55,False,2024-12-17 07:42:16.305544
294,A in consequuntur libero maxime.?,"Tempore tempore excepturi. Possimus voluptate qui magni quas.
Fugiat at vitae nemo.
Ratione recusandae ducimus maiores reprehenderit accusantium facere. Expedita ducimus eaque.
Quam explicabo reiciendis aut.
Temporibus saepe libero ducimus quis excepturi. Dignissimos quod doloremque ratione saepe.
Veritatis in suscipit consectetur accusamus incidunt velit. Rerum eius aliquam quis optio repellat.
Delectus in quia facilis ut. Labore natus doloribus iste dolores quia.",김정남,coeseojun@example.org,기타,고급,76,False,2025-03-05 23:59:00.348468
295,Neque nam praesentium sint eius repellat tempora aspernatur in facere at.?,"Eveniet voluptate est et animi. Unde quo dolorem corporis nobis voluptatum atque distinctio. Deleniti ipsum quod reiciendis quae distinctio unde provident.
Placeat nulla aperiam quaerat provident. Magnam reprehenderit deserunt.
Quidem saepe voluptatum minus a. Mollitia laborum illo nostrum quidem recusandae modi temporibus. Dicta similique dolore.
Minima fugit maiores tempore voluptates dolores. Quis doloremque enim dolor.",박성수,gbag@example.com,기술,고급,11,False,2024-10-21 00:38:19.427353
296,Nihil aliquam nihil dolores in occaecati quam consequatur placeat recusandae.?,"Laborum sint corrupti distinctio repellat harum vero vitae. Praesentium fuga minima incidunt sapiente. Aut unde tenetur quod.
Aut eligendi dicta accusantium dolore corporis quae asperiores. Quaerat cumque est. Deleniti explicabo fuga veritatis occaecati.
Quo facere magni ab error. At beatae itaque libero repellat saepe.
Alias tenetur eaque. Facilis enim dolor quisquam perspiciatis id esse ducimus. Ducimus voluptatum optio officiis. Saepe error ullam.",송성호,jhwang@example.com,기타,고급,32,True,2025-04-27 06:51:00.599063
297,Commodi quae dolorum molestiae laboriosam maxime sit.?,"Molestias in sequi repudiandae. Dolorum odio asperiores. Atque aspernatur ipsa ea.
Assumenda dolores facilis aspernatur. Nemo repellat eos deserunt. Eum autem sed voluptatem omnis porro suscipit. Eos nesciunt molestias reiciendis tempore saepe.
Velit explicabo architecto explicabo. Odio aperiam similique recusandae consequuntur doloribus. Minima culpa quos hic.
Ut non quos illum id. Culpa voluptas dolore repudiandae ad aspernatur voluptatum. Sequi quos pariatur facilis minus.",문경자,seoyeong43@example.net,학습,초급,88,False,2024-11-07 13:44:28.708109
298,Distinctio vitae vitae maxime incidunt doloremque ea praesentium.?,"Impedit sequi magni laborum. Cumque ad similique assumenda exercitationem. Praesentium sint non assumenda nam corporis.
Animi quis voluptate minus voluptatum. Voluptas deleniti tempore iusto odio modi. Quidem voluptate occaecati omnis accusantium libero.
Numquam pariatur porro modi esse non dolorem. Molestiae rem doloribus aut. Reiciendis repellendus aperiam nobis.
Commodi veniam placeat exercitationem. Animi adipisci asperiores deleniti qui.
Unde consectetur cum amet animi ratione suscipit.",박서준,yeonghwangim@example.com,생활,중급,69,False,2024-06-17 20:44:11.823278
299,Ducimus minus soluta corrupti vel aspernatur molestiae sunt rem nemo.?,"Fugit officiis cupiditate id ad. Error dignissimos amet illum.
Dignissimos fugiat veniam odio dolorum expedita voluptatum. Occaecati aut quis.
Voluptates sit natus est veniam. Amet dolore aliquid sapiente.
Consectetur debitis at sunt. Molestiae voluptatum qui voluptate mollitia quidem.
Recusandae sunt officia iure nobis. Sapiente maiores reprehenderit quis nisi ipsam explicabo. Rerum occaecati accusamus commodi deserunt veritatis neque.",장경자,yeongjini@example.org,취업,중급,70,False,2024-08-26 20:38:42.894297
300,Perspiciatis totam dolor recusandae odit fugiat.?,"Ratione quaerat voluptas pariatur deserunt. Vel sint porro consequuntur molestiae.
Corporis autem reprehenderit debitis aliquid voluptatum nobis. Ut adipisci blanditiis placeat consequatur voluptates voluptate. Dolorum deserunt fugiat exercitationem.
Veniam est placeat voluptatibus quam. Fuga voluptas nulla similique. Neque quas aliquid laudantium eius ratione dolores.",이준영,qgim@example.net,건강,고급,55,True,2025-04-09 00:12:37.908060
